id,name,reason,folded_into,origin,source,original_mechanic
E2027,Sticker Sheet,DUPLICATE,E1775,cryptid,cryptid,"All Jokers are simultaneously Eternal, Perishable, Rental, Pinned, and Banana; many Jokers banned"
E2028,Sticker Sheet+,DUPLICATE,E1775,cryptid,cryptid,All purchasable items have every sticker applied; many Jokers banned
E2033,Sync Catalyst,DUPLICATE,E1773,cryptid,cryptid,Balances Chips and Mult (averages them)
E2035,Tenebris,DUPLICATE,E1630,cryptid,cryptid,+25 Joker slots; earns $25 at end of round
E2037,The Box,DUPLICATE,E0280,cryptid,cryptid,All Common Jokers are debuffed
E2039,The Clock,DUPLICATE,E1902,cryptid,cryptid,"+0.1X blind requirement every 12 seconds spent this ante, multiplied by game speed"
E2040,The Complete and Utter Annihilation of Everything That Makes Balatro Sacred,DUPLICATE,E1919,cryptid,cryptid,^5.2 Mult if played hand contains The Entire Fucking Deck/The Entire Deck
E2042,The Entire Fucking Deck/The Entire Deck,DUPLICATE,E1919,cryptid,cryptid,5.253e29 Chips x 5.253e28 Mult; requires a hand containing every card of a standard 52-card deck
E2047,The Landlord,DUPLICATE,E1584,cryptid,cryptid,Applies Rental to a random Joker when a hand is played
E2048,The Magic,DUPLICATE,E2044,cryptid,cryptid,All cards with even rank are debuffed
E2049,The Pin,DUPLICATE,E0280,cryptid,cryptid,Jokers with Epic or higher rarity are debuffed
E2051,The Scorch,DUPLICATE,E1706,cryptid,cryptid,Must play 5 cards; destroys played and discarded cards
E2052,The Shackle,DUPLICATE,E0280,cryptid,cryptid,All Negative Jokers are debuffed
E2053,The Striker,DUPLICATE,E0280,cryptid,cryptid,All Rare Jokers are debuffed
E2057,The Windmill,DUPLICATE,E0280,cryptid,cryptid,All Uncommon Jokers are debuffed
E2059,Translucent Joker,DUPLICATE,E1603,cryptid,cryptid,Sell this card to create a Banana Perishable copy of a random Joker
E2064,Triple Tag,DUPLICATE,E1559,cryptid,cryptid,Gives 2 copies of the next selected non-copying Tag
E2066,Tropical Smoothie,DUPLICATE,E1866,cryptid,cryptid,Sell this card to multiply the values of owned Jokers by 1.5
E2068,Twilight Stake,DUPLICATE,E1868,cryptid,cryptid,30% chance for cards to have a Banana sticker (1 in 10 chance of being destroyed each round)
E2071,Universe,DUPLICATE,E1683,cryptid,cryptid,Other Astral cards each give ^1.2 Mult
E2073,Unjust Dagger,DUPLICATE,E1538,cryptid,cryptid,"When Blind is selected, destroys Joker to the left and gains one-fifth of its sell value as XMult"
E2074,Unlimited Sleeve,DUPLICATE,E1886,cryptid,cryptid,You can select any number of cards
E2076,Very Fair Deck,DUPLICATE,E1502,cryptid,cryptid,-2 hands and -2 discards every round; Vouchers no longer appear in the shop
E2081,Wonka Bar,DUPLICATE,E1886,cryptid,cryptid,Sell this card to permanently gain +1 card selection limit
E2082,Words Can't Even Begin to Describe This Joker,DUPLICATE,E1919,cryptid,cryptid,"X52,000,000 Mult if played hand contains The Entire Fucking Deck/The Entire Deck"
E2083,Wormhole Deck,DUPLICATE,E1904,cryptid,cryptid,Starts with an Exotic Joker; Jokers are 20X more likely to be Negative; -2 Joker slots
E2084,Wrapped Candy,DUPLICATE,E1854,cryptid,cryptid,"Creates a random Food Joker after 2 rounds, then self-destructs"
E2085,Yellow Stake,DUPLICATE,E1775,cryptid,cryptid,Stickers can appear on all purchasable items
E0130,Performance Rings,NOT_APPLICABLE,,catalog,CARD_CATALOG,"Rows 1-5 pay 1x, rows 6-10 pay 2x, rows 11-15 pay 3x, and so on by board depth."
E0229,The Equestrian,NOT_APPLICABLE,,catalog,CARD_CATALOG,Leader: melds scored entirely within rows 1-5 get bonus multiplier.
E1079,500 Rummy free-meld-adding,NOT_APPLICABLE,,braindump,gam draft.txt:1333,"500 Rummy: any player, regardless of turn order, can add to existing melds and take more than the top discard."
E1080,500 Rummy turn-stealing,NOT_APPLICABLE,,braindump,gam draft.txt:1334,500 Rummy: a player can steal a turn if an opponent discards a card that could extend another meld.
E1100,Auction Pinochle bidder-only meld,NOT_APPLICABLE,,braindump,gam draft.txt:1387,Auction Pinochle: only the auction winner picks trump and can score melds; other players act as defenders.
E1109,Beggar My Neighbor forfeit rule,NOT_APPLICABLE,,braindump,gam draft.txt:1300,"Beggar My Neighbor: playing a face card forces the next player to pay a forfeit (4 cards for ace, 3 for K, 2 for Q, 1 for J)."
E1110,Beggar My Neighbor number-card play,NOT_APPLICABLE,,braindump,gam draft.txt:1299,Beggar My Neighbor: play continues normally on number cards (2-10).
E1111,Beggar My Neighbor pile-win rule,NOT_APPLICABLE,,braindump,gam draft.txt:1301,"Beggar My Neighbor: if all forfeit cards are non-face, the face-card player takes the whole middle pile; a face card among the forfeit passes the effect to the new face card."
E1133,Canfield 3-card stock draw,NOT_APPLICABLE,,braindump,gam draft.txt:1208,"Canfield Solitaire: stock is drawn 3 cards at a time, only the top of the 3 usable (then the next below it once used)."
E1135,Canfield foundation-rank feed,NOT_APPLICABLE,,braindump,gam draft.txt:1210,"Canfield Solitaire: a card matching the foundation base's rank, wherever found in reserve or stock, goes straight to the foundation."
E1147,Cheat bluff-discard rule,NOT_APPLICABLE,,braindump,gam draft.txt:1314,"Cheat: discard face-down while announcing (possibly falsely) what rank you're playing; next player can claim one rank higher, lower, or the same."
E1148,Cheat call-out resolution,NOT_APPLICABLE,,braindump,gam draft.txt:1315,"Cheat: calling 'cheat' makes the accused pick up the whole pile if lying, or the caller picks it up if the accused was truthful."
E1251,Gin Rummy early-end scoring,NOT_APPLICABLE,,braindump,gam draft.txt:1331,"Gin Rummy: a player can end the round early if mostly done with combinations, and is rewarded for having more complete combinations than opponents."
E1254,Go Fish ask-and-fish rule,NOT_APPLICABLE,,braindump,gam draft.txt:1311,"Go Fish: ask another player for a rank you hold; if they have it they hand it over, otherwise you draw ('fish') from stock."
E1267,Hearts avoid-scoring rule,NOT_APPLICABLE,,braindump,gam draft.txt:1379,Hearts: avoid winning tricks containing hearts (1 point each) or the queen of spades (13 points).
E1294,La Belle Lucie redeal limit,NOT_APPLICABLE,,braindump,gam draft.txt:1225,La Belle Lucie: three tries to win; redeal reshuffles all cards and redistributes in threes.
E1317,Mau Mau wildcard/win-call rule,NOT_APPLICABLE,,braindump,gam draft.txt:1342,"Mau Mau: jacks are wild, no redeal limit; must call 'Mau' on your last card, 'Mau Mau' if that card is wild."
E1338,Neuner 9s-wild variant,NOT_APPLICABLE,,braindump,gam draft.txt:1343,"Neuner: like Mau Mau but 9s are wild plus an added Joker, and players may draw at will."
E1340,Ninety-Nine suit-value bidding,NOT_APPLICABLE,,braindump,gam draft.txt:1373,"Ninety-Nine: discard 3 of 12 cards to set your bid, where club=+3, heart=+2, spade=+1, diamond=+0."
E1349,Old Maid pair-discard rule,NOT_APPLICABLE,,braindump,gam draft.txt:1318,Old Maid: discard strict pairs from your hand; goal is to not be left holding the queen.
E1378,President climbing-rank rule,NOT_APPLICABLE,,braindump,gam draft.txt:1399,"President: each turn plays equal-or-higher rank or passes; 2s are highest, suit irrelevant."
E1379,President matched-count play rule,NOT_APPLICABLE,,braindump,gam draft.txt:1400,"President: subsequent players must match the number of cards the first player placed, at increasing rank."
E1380,President Palace hidden-hand variant,NOT_APPLICABLE,,braindump,gam draft.txt:1403,"Palace variant of President: play with 3 private cards, 3 face-up cards, and 3 face-down cards, playable only after the previous set is used."
E1381,President scum tribute rule,NOT_APPLICABLE,,braindump,gam draft.txt:1402,President: the last player to empty their hand ('Scum') must give their two highest cards to the winner.
E1410,Romanian Whist variable hand size,NOT_APPLICABLE,,braindump,gam draft.txt:1371,Romanian Whist: each round deals a different number of cards; must follow trump suit if unable to follow the leading suit.
E1421,Rummy early-meld risk,NOT_APPLICABLE,,braindump,gam draft.txt:1328,"Rummy: melds can be placed face-up early to guarantee they count, but this risks other players adding to them for their own points."
E1423,Rummy win condition,NOT_APPLICABLE,,braindump,gam draft.txt:1326,Rummy: first to arrange the whole hand into melds with exactly 1 card left to discard wins.
E1436,Setback point-card trick bidding,NOT_APPLICABLE,,braindump,gam draft.txt:1389,"Setback/Pitch: different cards are worth different points, and players bid on how many point-carrying tricks they can win."
E1443,Slapjack slap-on-jack rule,NOT_APPLICABLE,,braindump,gam draft.txt:1307,"Slapjack: everyone places a card in the middle; if it's a jack, first to slap the pile wins it."
E1447,Snap matching-pile call,NOT_APPLICABLE,,braindump,gam draft.txt:1305,"Snap: if a newly revealed card matches rank with any other player's pile, first to call 'snap' wins both piles."
E1451,Spit legal-stack speed rule,NOT_APPLICABLE,,braindump,gam draft.txt:1320,Spit/Speed: no turn order; players race to empty their hand onto shared center stacks under standard legal-stacking rules.
E1453,Spite and Malice waste-pile rule,NOT_APPLICABLE,,braindump,gam draft.txt:1291,Spite and Malice: personal waste piles accept 1 discard per turn and can only stack same-or-one-lower rank; top waste card can move to a foundation.
E1464,Switch chaining +2/+4/skip/reverse,NOT_APPLICABLE,,braindump,gam draft.txt:1346,"Switch: ace is wild; 2s are +2 (chainable), 4s are +4 (chainable), 8 skips a turn, jack reverses turn order."
E1491,War tie-breaking rule,NOT_APPLICABLE,,braindump,gam draft.txt:1308,"War: higher rank wins both cards; on a tie, both players place face-down cards and the next comparison's winner takes everything."
E1494,Whist trick-taking rule,NOT_APPLICABLE,,braindump,gam draft.txt:1358,"Whist: highest card of the leading suit wins the trick, unless a trump is played, in which case the highest trump wins; trick winner leads next."
E1495,Whist trump-suit reveal,NOT_APPLICABLE,,braindump,gam draft.txt:1357,Whist: the first card revealed determines the trump suit for the hand.
E1511,Baron,NOT_APPLICABLE,,balatro,balatro,Each King held in hand gives X1.5 Mult.
E1515,Blackboard,NOT_APPLICABLE,,balatro,balatro,X3 Mult if all cards held in hand are Spades or Clubs.
E1519,Blue Seal,NOT_APPLICABLE,,balatro,balatro,"Creates the Planet card for the final played poker hand of the round, if this card is held in hand at end of round."
E1568,Faceless Joker,NOT_APPLICABLE,,balatro,balatro,Earn $5 if 3 or more face cards are discarded at the same time.
E1582,Gold Card,NOT_APPLICABLE,,balatro,balatro,Gives $3 if held in hand at end of round.
E1607,Juggle Tag,NOT_APPLICABLE,,balatro,balatro,+3 hand size for the next round.
E1624,Mime,NOT_APPLICABLE,,balatro,balatro,Retrigger all card held-in-hand abilities.
E1647,Raised Fist,NOT_APPLICABLE,,balatro,balatro,Adds double the rank of the lowest ranked card held in hand to Mult.
E1653,Reserved Parking,NOT_APPLICABLE,,balatro,balatro,Each face card held in hand has a 1 in 2 chance to give $1.
E1666,Shoot the Moon,NOT_APPLICABLE,,balatro,balatro,Each Queen held in hand gives +13 Mult.
E1680,Steel Card,NOT_APPLICABLE,,balatro,balatro,X1.5 Mult while held in hand.
E1696,The Hook,NOT_APPLICABLE,,balatro,balatro,Discards 2 random cards held in hand after every hand played.
E1924,Membership Card,NOT_APPLICABLE,,cryptid,cryptid,X0.1 Mult per member in the Cryptid Discord server (live count)
E1961,Number Blocks,NOT_APPLICABLE,,cryptid,cryptid,"Earns $1 at end of round, +$1 more for each card of a rank (which changes every round) held in hand"
E1966,Old Membership Card,NOT_APPLICABLE,,cryptid,cryptid,+1 Chips per member in the Cryptid Discord server (live count)
E0081,HONK,NO_MECHANIC,,catalog,CARD_CATALOG,"Cue: makes a honk sound, with unlimited uses and no other effect."
E0126,Paper,NO_MECHANIC,,catalog,CARD_CATALOG,Default material with no modifier behavior.
E0144,Roman Numerals,NO_MECHANIC,,catalog,CARD_CATALOG,"This card's rank displays as Roman numerals; melds, stacking and comparisons are unaffected."
E0385,Acrobat class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: card movement.
E0387,Amplifying existing points,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that amplify existing point sources.
E0390,Animal Trainer class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,"Class mechanical focus: stacking — eating cards, cards auto-moving through the field."
E0396,Axis-distinguishing score display,NO_MECHANIC,,designdocs,"DESIGN_DOC.md §5 Scoring v2 (dual-axis, latest)","Score display distinguishes axes: '-2-' denotes row points, '|1|' denotes column points."
E0403,BigNumber class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §5 Scoring,An infinite/arbitrary-precision number class is used so scores can grow unboundedly large.
E0409,Booster / Talent pack,NO_MECHANIC,,designdocs,DESIGN_DOC.md §14.3 Types,Card-pack generation type used on the map.
E0417,Bullet Catch graveyard secret,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §B4 Danger Acts,"A hidden secret tracks repeat users of the Bullet Catch card, referencing its many in-fiction deaths."
E0428,Cannot-retire veteran card,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §B1 Aerial & Wire,"A veteran card that cannot retire, used as endless-mode flavor."
E0437,Cards with a price,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that come at a price/cost.
E0444,Changing game rules,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that change game rules.
E0445,Changing how other skills work,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that alter how other skills function.
E0452,Circus suit roster,NO_MECHANIC,,designdocs,DESIGN_DOC.md §10 Suits,"Planned circus suits: clowns, background dancers, flames, juggling balls, hoops, nails/knives, plus special suits fireworks and electric."
E0454,Clown class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: pip manipulation.
E0460,Combine and pick up decks,NO_MECHANIC,,designdocs,DESIGN_DOC.md §2 Core Game Loop,Early undeveloped idea to combine and pick up multiple decks.
E0464,Commedia dell'arte roster,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §A2 Medieval & Renaissance Europe,An entire face-card family or leader roster built from stock commedia characters.
E0466,Compress board toggle,NO_MECHANIC,,designdocs,DESIGN_DOC.md §7 Spotlight System,"A QOL 'compress board' view strips card art to pips plus ability names (dim when inactive), turning a stack into a stiff column when picked up."
E0467,Concessions / Food class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: positive effects (buffs).
E0471,Costume Designer class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: equipment/clothing/stamp manipulation.
E0472,Creating mini-games,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that create mini-games.
E0473,Creating temporary cards,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that create temporary cards.
E0477,Cross-game persistence,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: effects persisting into the next game.
E0481,Custom deck (final unlockable),NO_MECHANIC,,designdocs,DESIGN_DOC.md §13 Special Decks & Variants,A fully custom deck as the final unlockable deck variant.
E0482,Custom rule deck pack,NO_MECHANIC,,designdocs,DESIGN_DOC.md §8 Rule Deck (vetoed),"Vetoed: an unlock letting players build fully custom rule decks, up to re-implementing default solitaire — rejected as scope creep."
E0484,Damage/antagonist reframing,NO_MECHANIC,,designdocs,"DESIGN_DOC.md §5 Scoring v3 (combo, unbuilt)","Points are reframed as damage dealt against an antagonist, Slay-the-Spire/TCG style, with row and column scorers becoming a combo system."
E0485,Dancer / trick artist class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: specific formation bonuses.
E0490,Deck manipulation,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that manipulate the deck.
E0495,Deterministic own RNG,NO_MECHANIC,,designdocs,DESIGN_DOC.md §6 Card Anatomy & Pips,"The engine implements its own RNG with seed offsets that are themselves randomized per-seed, so everything stays deterministic."
E0510,Duplicate rule card identifiers,NO_MECHANIC,,designdocs,DESIGN_DOC.md §3 Board & Zones,Duplicate rule cards (e.g. multiple zone adders) use their rank as an identifier.
E0521,Endurance lineage cards,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §G The Modern Era,Modern endurance cards explicitly cite a lineage chain of ancestor cards (Hunger Artist family).
E0525,Escape Artist / Stuntsman class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: negative-effects (debuffs).
E0528,Every deck as its own solitaire board,NO_MECHANIC,,designdocs,DESIGN_DOC.md §8 Rule Deck (vetoed),"Vetoed: making every deck (draw/discard/rule) itself a playable solitaire board with no layout control, leading to unsolvable boards."
E0530,Exponential price curve,NO_MECHANIC,,designdocs,DESIGN_DOC.md §16 Economy & Shop,"Card power/cost sits on an exponential curve: stronger cards are priced cheaper than linear scaling would suggest, since high cost trades off against flexibility."
E0535,Eye stamp mini-art,NO_MECHANIC,,designdocs,DESIGN_DOC.md §7 Spotlight System,The hidden-trigger (eye) stamp shows a miniature of the card's skill art inside the stamp icon.
E0538,Fame as antagonist reframe,NO_MECHANIC,,designdocs,DESIGN_RECOMMENDATIONS.md §2.1 Scoring: combo reframe,Rename the goal score to 'Fame needed'; overscore grants tips; no separate enemy HP is added.
E0542,Fame/tips framing,NO_MECHANIC,,designdocs,DESIGN_DOC.md §5 Scoring (circus framing),Scoring represents exciting the audience; cheering audio scales with score; overscoring pays out tips; the required score is the fame the show must earn.
E0563,Formation alt win cons (rejected),NO_MECHANIC,,designdocs,"DESIGN_DOC.md §20 Difficulty, Bosses & Win Cons","Rejected: alt win conditions tied to formations, since a crafted deck can guarantee the formation every time."
E0564,Fortune Teller class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: deck manipulation.
E0574,Goal curve formula,NO_MECHANIC,,designdocs,DESIGN_DOC.md §15 Map (implemented),"Show goals follow G0 x (N-hat/N0)^ALPHA x difficulty x BOSS x LAP^lap, baked per progress step with a monotone clamp."
E0582,Halo charge display,NO_MECHANIC,,designdocs,DESIGN_DOC.md §12 Tapping / Cues & Charges,The halo doesn't resize but gains black divider lines to show remaining charge uses.
E0588,Held-button full description,NO_MECHANIC,,designdocs,DESIGN_DOC.md §12 Tapping / Cues & Charges,Reading a card's full description requires holding a button or an info toggle (also applies in deck/pack viewers).
E0593,Hidden micro-text art,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §C1 Golden-Age Stage Magic,A card's art contains legible hidden micro-text.
E0595,High-score luck gates,NO_MECHANIC,,designdocs,"DESIGN_DOC.md §20 Difficulty, Bosses & Win Cons","Progress is gated behind occasional extreme high scores that demand luck or complicated decks, pushing toward dynamic, animated builds."
E0599,HONK,NO_MECHANIC,,designdocs,DESIGN_DOC.md §14.1 Skills/Feats,"On cue (tap), makes a honk noise; unlimited uses."
E0611,Inverted-blessing naming,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §F1 Theater & Opera,"Debuff-granting cards carry well-wishing names, and vice versa."
E0619,Jump/duck reactions,NO_MECHANIC,,designdocs,DESIGN_DOC.md §10 Suit projectiles v2,Feat cards dynamically jump up through hoops and duck under knives as projectiles pass.
E0635,Literal spotlight beam,NO_MECHANIC,,designdocs,DESIGN_DOC.md §7 Spotlight System,Triggering cards get a literal spotlight beam instead of a generic glow; the whole screen may dim during submit.
E0641,Magician class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: card creation and deletion.
E0647,MapNodeRoles,NO_MECHANIC,,designdocs,DESIGN_DOC.md §15 Map (implemented),Deterministically assigns show/booster/anchor roles to map nodes from the run seed.
E0670,New scoring methods,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that create new ways to score.
E0672,Nominal suit subclasses,NO_MECHANIC,,designdocs,DESIGN_DOC.md §10 Suit-Props (implemented),"Each suit is a nominal PipSuit subclass (Hoop/Knife/Ball/Fire/Firework) with no ordinal value, constructed explicitly rather than compared by index."
E0680,Out-of-game ARG secret,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §G The Modern Era,A mystery solvable only through outside research.
E0683,Overscore tax retired,NO_MECHANIC,,designdocs,DESIGN_DOC.md §15 Map (implemented),The overscore tax was retired: wins now bank the full score as fame with no separate penalty.
E0688,Paper,NO_MECHANIC,,designdocs,DESIGN_DOC.md §14.3 Types,Default/basic material with no special effect.
E0690,Peek-over presentation,NO_MECHANIC,,designdocs,DESIGN_DOC.md §7 Spotlight System,Cards with skills idly move and peek over the card blocking them; blocked active cards shift the row below to show at least their upper art half.
E0694,Per-level rule deck,NO_MECHANIC,,designdocs,DESIGN_DOC.md §8 Rule Deck (rejected),"Rejected: replacing the rule deck with a per-level deck, since score goals live outside the rule deck and building UI from it is scope creep."
E0707,Power-sort rarity,NO_MECHANIC,,designdocs,"DESIGN_DOC.md §18 Rarity, Packs & Collection",Rarity is determined by how far a base effect has been power-climbed into a stronger version of the same idea (e.g. Hippo to Sin of Gluttony).
E0712,Producer / Manager class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: token cards — gold/money cards and basic cards.
E0723,Rarity visual tiers,NO_MECHANIC,,designdocs,"DESIGN_DOC.md §18 Rarity, Packs & Collection","Different rarities get different borders, shines, and possibly holographic effects."
E0724,Removing unwanted cards,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that remove unwanted cards.
E0725,Repositioning,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Skill taxonomy,Skill taxonomy category: cards that reposition cards on the board.
E0732,Roman numeral rank,NO_MECHANIC,,designdocs,DESIGN_RECOMMENDATIONS.md §3 Suits & Pips,Cosmetic rank skin; melds identically to a normal rank.
E0750,Score goal per-layer increment,NO_MECHANIC,,designdocs,"DESIGN_DOC.md §20 Difficulty, Bosses & Win Cons","Score goal increments per match, currently x1.1 per layer."
E0762,Show-all-active toggle,NO_MECHANIC,,designdocs,DESIGN_DOC.md §7 Spotlight System,A half-open-eye QOL toggle pushes stacks apart so every spotlit card is fully visible; disabled while holding a stack.
E0764,Sliced Reality (reject),NO_MECHANIC,,designdocs,DESIGN_RECOMMENDATIONS.md §1 How I read your design,Changes column count; redundant with ZoneAdder rule cards.
E0766,Slot-machine pack opening,NO_MECHANIC,,designdocs,"DESIGN_DOC.md §18 Rarity, Packs & Collection","Pack opening shows all possible contents in the background, slot-machine styled, with results seed-fixed."
E0770,Special Effects class,NO_MECHANIC,,designdocs,DESIGN_DOC.md §11 Class list,Class mechanical focus: points/combo manipulation.
E0779,Stamp as diegetic hat/equipment,NO_MECHANIC,,designdocs,DESIGN_DOC.md §6 Card Anatomy & Pips,"Stamps could be reflavored as an equippable hat or other equipment (shoes, costume), tying into a Costume Designer class."
E0783,Stone,NO_MECHANIC,,designdocs,DESIGN_DOC.md §14.3 Types,Stubbed material type with no defined effect yet.
E0952,The Palace / death trail naming,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §A10 The Americas,"The final city is named The Palace; circuits become route templates, with a 'death trail' as the hardest route."
E0992,The Snowstorm,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §B5 Clowning Across Cultures,A board-covering particle finale used as an endless-mode milestone.
E1028,Thrown cards,NO_MECHANIC,,designdocs,DESIGN_REFERENCES.md §C1 Golden-Age Stage Magic,A Knives/card-throwing crossover card.
E1043,UI-manipulation win con,NO_MECHANIC,,designdocs,DESIGN_DOC.md §6 Card Anatomy & Pips,"Shelved idea: an alt win condition based on manipulating the scoring UI itself (duplicate-or-remove), with no good design found."
E1050,Viewable game laws,NO_MECHANIC,,designdocs,DESIGN_DOC.md §8 Rule Deck,"Game laws are viewable as plain text via a greyed-out '?' button before the player has unlocked the rule deck itself, needed to explain prop-card abilities."
E1067,Yu-Gi-Oh number scaling,NO_MECHANIC,,designdocs,DESIGN_DOC.md §5 Scoring,Base scoring values should be rebalanced upward so numbers are never single digits and always feel big.
E1071,15 as rank via ability only,NO_MECHANIC,,braindump,gam draft.txt:96,"Rank 15 is too hard to visually read and should only exist via an ability, not as a default rank."
E1073,3 submits as 3 acts,NO_MECHANIC,,braindump,gam draft.txt:437,3 submits per match could reference 3 performance acts.
E1087,Acrobatics leader archetype,NO_MECHANIC,,braindump,gam draft.txt:445,Acrobatics leader archetype: focuses on card movement.
E1094,Animal trainer leader archetype,NO_MECHANIC,,braindump,gam draft.txt:446,"Animal trainer leader archetype: focuses on stacking, including eating cards and cards auto-moving through the field."
E1098,Applause scales with score,NO_MECHANIC,,braindump,gam draft.txt:1029,Applause/cheer feedback gets more impactful the higher an individual score is.
E1116,Blackjack meld idea,NO_MECHANIC,,braindump,random potential effects.csv:8,Blackjack-referencing scoring idea (unelaborated).
E1119,Booster reroll pool,NO_MECHANIC,,braindump,todo.md:229,Booster reroll pool ships at 5 with a planned but unwritten reroll-count modifier content hook (a luck()-style effect).
E1127,Burning cascades as combo source,NO_MECHANIC,,braindump,todo.md:132,Open scoring knob: whether Burning-status cascades should count as a combo source.
E1154,"Circus suits, rank cap question",NO_MECHANIC,,braindump,gam draft.txt:429,Suits become clowns/dancers/flames/juggling balls/hoops/knives; aces are the actual performers; considering capping rank at 10.
E1157,Clowns leader archetype,NO_MECHANIC,,braindump,gam draft.txt:447,Clowns leader archetype: focuses on pip manipulation.
E1165,Compress-board button,NO_MECHANIC,,braindump,gam draft.txt:272,"QOL: a compress-all-cards button converts the board into a flavorless sheet showing only pips and bright ability names (dimmed if inactive), maximizing readability."
E1166,Concessions leader archetype,NO_MECHANIC,,braindump,gam draft.txt:452,Concessions/food leader archetype: focuses on positive effects.
E1169,Costume designer leader archetype,NO_MECHANIC,,braindump,gam draft.txt:453,Costume designer leader archetype: focuses on equipment/clothing/stamp slots.
E1179,Custom deck as final deck,NO_MECHANIC,,braindump,gam draft.txt:543,A player-built custom deck can serve as the final/endgame deck.
E1180,Dancer leader archetype,NO_MECHANIC,,braindump,gam draft.txt:448,Dancer/skill-tricks leader archetype: focuses on specific formations.
E1186,Decks as playable solitaire boards (vetoed),NO_MECHANIC,,braindump,gam draft.txt:310,Considered (then vetoed) making every deck its own playable solitaire board so players could reorder or extract cards from it.
E1188,Deterministic per-subsystem RNG streams,NO_MECHANIC,,braindump,todo.md:274,"Planned but unimplemented: deterministic per-subsystem RNG streams, required before any seed-sharing feature."
E1201,Effect art pops up on trigger,NO_MECHANIC,,braindump,gam draft.txt:423,"When an effect plays, its art pops up on screen in the background as if it is being performed."
E1212,Entrance drop-down between acts,NO_MECHANIC,,braindump,todo.md:273,Planned but unimplemented: an entrance drop-down step between acts.
E1216,Escape artist leader archetype,NO_MECHANIC,,braindump,gam draft.txt:449,Escape artist/stuntsman leader archetype: focuses on negative effects.
E1217,Every 5th row red,NO_MECHANIC,,braindump,gam draft.txt:230,"Every 5 rows, make that row red (visual scoring marker/threshold)."
E1242,Fortune teller leader archetype,NO_MECHANIC,,braindump,gam draft.txt:450,Fortune teller leader archetype: focuses on deck manipulation.
E1259,Grand Entrance / The Ring zones,NO_MECHANIC,,braindump,gam draft.txt:426,Circus rename: upper and lower play zones become 'Grand Entrance' and 'The Ring'.
E1271,Height diagonal scoring updates nearest corner,NO_MECHANIC,,braindump,pokerpatience.txt:11,"A diagonal line across height updates the corner score label closest to the highest height involved, to avoid overlap."
E1275,High-score gated progress,NO_MECHANIC,,braindump,gam draft.txt:666,"Progress is gated behind reaching certain high scores that require luck or complex card play; more complex cards award more points, pushing players toward dynamic decks."
E1300,Leaders/acts system,NO_MECHANIC,,braindump,todo.md:274,Planned but unimplemented: a leaders/acts system.
E1307,Magician leader archetype,NO_MECHANIC,,braindump,gam draft.txt:444,Magician leader archetype: focuses on card creation and deletion.
E1309,Mahjong rank/suit,NO_MECHANIC,,braindump,curated effects pre grid.csv:81,Placeholder entry referencing a mahjong-based rank/suit mechanic; no effect detail given in the sheet.
